User_ID,Calories,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
15868018,58.0,male,35,190.0,87.0,14.0,91.0,39.9
17433319,8.0,female,30,175.0,67.0,2.0,85.0,38.1
10602562,55.0,male,67,190.0,87.0,10.0,90.0,39.9
14384732,39.0,female,79,163.0,63.0,8.0,86.0,39.9
15460172,173.0,male,54,180.0,77.0,25.0,105.0,41.0
18555348,119.0,male,73,194.0,100.0,17.0,96.0,40.2
16206479,172.0,female,44,173.0,69.0,26.0,109.0,40.8
14097739,181.0,female,58,177.0,72.0,25.0,113.0,40.7
11705128,4.0,male,20,169.0,69.0,2.0,83.0,38.4
14875578,69.0,male,22,187.0,89.0,16.0,96.0,40.1
18130629,38.0,male,71,190.0,99.0,8.0,82.0,39.5
10316230,39.0,male,72,195.0,103.0,6.0,93.0,39.6
18360780,72.0,male,25,179.0,84.0,18.0,94.0,40.6
11872310,57.0,female,26,163.0,57.0,11.0,97.0,39.8
18256312,146.0,female,47,170.0,68.0,26.0,99.0,40.8
15149196,92.0,male,44,191.0,85.0,17.0,97.0,40.5
10361640,151.0,male,32,193.0,96.0,21.0,111.0,40.8
18609652,67.0,female,23,176.0,72.0,17.0,88.0,40.1
11674347,29.0,male,67,189.0,93.0,8.0,77.0,39.2
10854548,121.0,female,53,157.0,56.0,21.0,98.0,40.2
11390712,8.0,female,73,183.0,84.0,2.0,82.0,38.3
17731293,26.0,male,39,177.0,77.0,7.0,88.0,39.4
16894048,117.0,female,22,150.0,53.0,21.0,101.0,40.7
17404782,90.0,female,32,170.0,70.0,18.0,96.0,40.3
17634084,171.0,female,36,173.0,73.0,25.0,113.0,40.8
10745078,88.0,male,55,189.0,93.0,14.0,98.0,40.2
19284286,44.0,female,55,174.0,70.0,11.0,83.0,40.0
14687819,33.0,female,46,167.0,66.0,8.0,85.0,39.9
18457526,132.0,male,64,188.0,93.0,18.0,102.0,40.2
17580213,15.0,male,44,172.0,81.0,5.0,82.0,38.9
16456283,12.0,male,61,186.0,83.0,3.0,83.0,38.8
16862231,18.0,male,33,183.0,84.0,6.0,85.0,39.5
12348096,16.0,male,40,179.0,76.0,5.0,85.0,39.4
17907212,55.0,male,23,183.0,86.0,12.0,98.0,40.3
15363879,99.0,female,33,159.0,60.0,20.0,94.0,40.5
17261510,10.0,female,37,161.0,57.0,3.0,78.0,38.7
10891281,90.0,female,53,160.0,60.0,16.0,97.0,40.3
19608119,47.0,female,63,148.0,46.0,9.0,90.0,39.5
14143649,80.0,male,59,196.0,100.0,14.0,92.0,40.4
13466450,112.0,female,63,156.0,56.0,17.0,104.0,40.6
10439964,171.0,female,70,154.0,57.0,24.0,108.0,40.5
17104720,52.0,male,63,180.0,82.0,10.0,90.0,39.7
17765140,32.0,male,64,201.0,102.0,7.0,83.0,39.2
19023270,3.0,male,32,190.0,90.0,1.0,84.0,37.9
12374371,134.0,male,55,194.0,99.0,20.0,100.0,40.6
16665652,29.0,male,60,179.0,82.0,5.0,95.0,39.1
14058232,141.0,male,74,197.0,103.0,19.0,98.0,40.5
16359045,126.0,male,34,170.0,68.0,23.0,103.0,40.5
17947672,33.0,female,67,159.0,58.0,6.0,94.0,39.5
11943193,211.0,male,61,176.0,83.0,28.0,106.0,40.6
14751574,48.0,male,21,178.0,74.0,16.0,90.0,40.3
12627486,153.0,male,23,190.0,95.0,27.0,104.0,40.5
15025927,200.0,male,25,179.0,77.0,29.0,114.0,41.1
10877907,76.0,male,28,180.0,78.0,17.0,97.0,40.4
18434591,135.0,male,38,179.0,84.0,23.0,102.0,40.8
17848481,17.0,male,45,176.0,76.0,4.0,91.0,38.4
16770240,71.0,female,45,179.0,72.0,16.0,89.0,40.4
19884925,33.0,female,21,159.0,58.0,9.0,84.0,39.6
19618415,74.0,male,45,184.0,83.0,13.0,99.0,40.0
18561158,54.0,male,31,175.0,76.0,16.0,89.0,40.2
12906300,195.0,male,39,187.0,87.0,25.0,114.0,40.7
11438547,156.0,male,67,180.0,83.0,22.0,101.0,40.8
16057645,126.0,male,73,184.0,85.0,17.0,101.0,40.6
14713831,164.0,male,44,185.0,85.0,26.0,103.0,40.7
13437468,139.0,male,26,189.0,93.0,24.0,104.0,40.9
14361041,123.0,female,35,182.0,78.0,23.0,100.0,40.6
17540371,58.0,female,29,153.0,55.0,11.0,97.0,39.5
19429571,60.0,male,41,176.0,81.0,13.0,93.0,40.3
16882777,127.0,male,39,182.0,84.0,21.0,103.0,40.8
16374545,117.0,male,33,186.0,91.0,24.0,96.0,40.6
12080067,71.0,female,25,172.0,70.0,16.0,92.0,40.6
11190875,280.0,male,49,205.0,101.0,30.0,119.0,40.8
18455696,44.0,female,56,174.0,69.0,9.0,91.0,39.7
13381845,142.0,male,65,186.0,88.0,20.0,101.0,40.3
12678061,13.0,female,55,165.0,71.0,3.0,86.0,38.6
16068699,4.0,female,48,160.0,59.0,1.0,79.0,37.6
15491244,158.0,female,46,164.0,62.0,26.0,103.0,41.1
15361125,89.0,male,24,188.0,93.0,18.0,99.0,40.3
11669579,8.0,male,28,185.0,89.0,3.0,84.0,38.7
10776413,158.0,female,32,179.0,76.0,29.0,101.0,41.0
10135700,136.0,female,65,157.0,54.0,23.0,97.0,40.4
11580936,104.0,female,21,181.0,73.0,20.0,100.0,40.4
12285465,85.0,female,39,165.0,64.0,16.0,97.0,40.5
19281514,115.0,male,39,202.0,104.0,19.0,100.0,40.3
17777188,167.0,male,29,179.0,85.0,24.0,112.0,41.0
14197134,122.0,female,45,159.0,53.0,22.0,97.0,40.5
12135698,108.0,female,27,178.0,77.0,19.0,104.0,40.7
11509786,176.0,female,32,160.0,62.0,28.0,107.0,40.7
14616291,71.0,female,68,170.0,65.0,14.0,90.0,40.3
19535946,205.0,female,72,169.0,64.0,27.0,113.0,40.8
18468299,211.0,male,73,184.0,82.0,27.0,104.0,40.7
11053374,50.0,male,27,171.0,72.0,16.0,89.0,40.2
11944224,12.0,female,40,138.0,42.0,3.0,82.0,38.3
14174531,175.0,male,41,179.0,83.0,26.0,107.0,40.5
10748741,88.0,male,28,196.0,90.0,17.0,100.0,40.3
10261796,203.0,female,63,138.0,46.0,25.0,117.0,40.5
13584547,91.0,male,30,171.0,72.0,18.0,101.0,40.5
18299021,134.0,female,46,166.0,59.0,23.0,100.0,40.8
19222133,35.0,female,36,170.0,64.0,9.0,84.0,39.6
11311102,144.0,male,45,189.0,88.0,23.0,102.0,40.6
10683113,49.0,male,35,179.0,81.0,11.0,94.0,40.0
19604365,82.0,female,50,163.0,58.0,16.0,93.0,40.3
17367030,53.0,male,28,180.0,80.0,12.0,96.0,40.4
17952647,177.0,male,75,178.0,75.0,22.0,106.0,40.3
16214244,40.0,male,20,183.0,85.0,13.0,89.0,40.3
12553617,147.0,female,65,159.0,64.0,25.0,98.0,40.7
18181716,136.0,male,59,177.0,83.0,19.0,104.0,41.0
10758388,143.0,male,70,197.0,98.0,19.0,101.0,40.2
14272817,42.0,male,43,178.0,83.0,13.0,83.0,40.3
10783759,101.0,female,21,181.0,74.0,18.0,104.0,40.5
13263056,4.0,female,20,163.0,66.0,1.0,86.0,37.8
19608993,154.0,male,65,178.0,83.0,23.0,99.0,40.8
16537447,62.0,female,72,163.0,62.0,13.0,86.0,40.0
17276986,65.0,male,51,195.0,89.0,12.0,94.0,39.8
17734647,11.0,male,22,186.0,76.0,6.0,82.0,39.5
15391819,50.0,female,28,173.0,65.0,10.0,96.0,40.0
19685780,15.0,male,47,196.0,100.0,4.0,83.0,38.7
17317407,4.0,female,31,150.0,51.0,1.0,86.0,37.9
11015740,31.0,female,45,177.0,74.0,8.0,84.0,39.7
11144277,145.0,female,44,177.0,71.0,24.0,104.0,40.5
16561639,21.0,female,25,184.0,71.0,5.0,89.0,39.0
15960246,59.0,male,21,165.0,70.0,12.0,103.0,40.1
18608660,35.0,male,21,168.0,67.0,11.0,92.0,40.1
12404900,33.0,male,56,171.0,71.0,8.0,87.0,39.6
14078000,18.0,female,32,182.0,81.0,4.0,92.0,39.1
15538614,236.0,male,50,169.0,74.0,30.0,113.0,40.8
10108884,13.0,female,62,145.0,50.0,3.0,82.0,38.6
10483083,104.0,male,50,191.0,89.0,22.0,90.0,40.3
12599994,203.0,male,56,183.0,75.0,29.0,105.0,40.6
14841795,94.0,male,22,192.0,99.0,19.0,99.0,40.5
15563989,51.0,male,32,176.0,83.0,10.0,99.0,39.7
11889909,72.0,male,35,187.0,91.0,15.0,95.0,40.3
13172849,71.0,male,20,183.0,81.0,17.0,97.0,40.5
11702170,29.0,male,62,177.0,83.0,7.0,83.0,39.4
14212432,150.0,male,35,179.0,77.0,25.0,105.0,40.6
15579682,19.0,female,48,182.0,72.0,5.0,82.0,39.2
13168347,221.0,female,37,151.0,51.0,30.0,115.0,40.9
16673395,7.0,male,35,170.0,73.0,2.0,90.0,38.1
18444860,47.0,female,61,162.0,67.0,10.0,88.0,39.8
17034076,48.0,male,60,181.0,79.0,9.0,92.0,39.4
17630718,180.0,female,64,188.0,85.0,28.0,106.0,41.1
18418052,20.0,female,67,160.0,61.0,5.0,79.0,38.9
10334352,69.0,male,35,179.0,83.0,16.0,93.0,40.3
19820790,97.0,female,40,174.0,74.0,17.0,102.0,40.1
18498238,114.0,male,50,177.0,79.0,21.0,96.0,40.5
12693045,110.0,female,46,154.0,53.0,19.0,99.0,41.0
11601228,98.0,female,33,163.0,60.0,16.0,105.0,40.0
13235496,102.0,female,33,173.0,66.0,19.0,99.0,40.4
12832561,10.0,female,42,169.0,65.0,3.0,78.0,38.7
14584962,141.0,male,62,200.0,111.0,19.0,101.0,40.4
15558386,18.0,female,22,149.0,53.0,6.0,77.0,39.4
11588315,89.0,female,55,159.0,60.0,16.0,96.0,40.2
16218520,111.0,female,77,155.0,59.0,19.0,95.0,40.2
15387879,49.0,female,42,156.0,53.0,11.0,87.0,39.7
16861315,65.0,male,37,190.0,93.0,15.0,91.0,40.0
11161653,214.0,female,30,158.0,57.0,29.0,117.0,40.7
11404132,110.0,female,28,164.0,60.0,19.0,103.0,40.3
17863685,11.0,male,24,187.0,87.0,5.0,82.0,39.2
17430401,3.0,male,46,194.0,88.0,1.0,80.0,37.6
10041318,20.0,male,57,195.0,98.0,4.0,89.0,38.8
11408401,22.0,male,25,174.0,74.0,8.0,87.0,39.4
15388958,12.0,male,30,178.0,86.0,4.0,85.0,38.8
12859498,167.0,female,21,182.0,79.0,27.0,110.0,40.7
13344050,115.0,male,25,186.0,88.0,21.0,103.0,40.6
14110746,89.0,male,70,179.0,85.0,15.0,92.0,40.1
10162683,111.0,female,53,147.0,49.0,18.0,101.0,40.2
10034058,62.0,male,79,172.0,75.0,11.0,89.0,40.1
11375991,58.0,female,50,174.0,68.0,11.0,95.0,40.1
16814911,181.0,male,22,195.0,95.0,29.0,108.0,41.0
17634227,133.0,male,29,186.0,87.0,23.0,104.0,40.6
15968098,74.0,female,31,175.0,65.0,15.0,95.0,39.8
13264704,37.0,female,41,177.0,76.0,10.0,83.0,39.8
10100197,145.0,female,36,176.0,74.0,23.0,108.0,40.8
15623588,33.0,female,35,165.0,61.0,7.0,92.0,39.6
11894971,164.0,male,44,188.0,88.0,24.0,106.0,40.7
17386243,28.0,male,67,155.0,64.0,6.0,88.0,38.9
11816376,8.0,female,77,183.0,76.0,2.0,81.0,38.3
18521428,99.0,male,33,188.0,92.0,19.0,98.0,40.4
11924900,11.0,male,47,185.0,92.0,2.0,94.0,38.1
10955840,33.0,female,60,177.0,81.0,8.0,85.0,39.7
10335270,121.0,male,51,185.0,95.0,18.0,102.0,40.3
18667371,27.0,male,59,187.0,93.0,6.0,85.0,39.3
17801918,54.0,female,53,156.0,55.0,12.0,86.0,40.1
10424043,40.0,male,79,196.0,103.0,6.0,92.0,39.3
14700038,107.0,male,36,181.0,84.0,19.0,101.0,40.2
16245184,192.0,female,37,148.0,51.0,29.0,108.0,40.6
11596788,31.0,female,43,157.0,61.0,7.0,88.0,39.1
10485314,101.0,female,30,160.0,59.0,19.0,98.0,40.6
18712681,145.0,female,46,184.0,82.0,24.0,105.0,40.9
13358020,41.0,male,32,186.0,88.0,10.0,92.0,39.9
13852531,18.0,female,28,165.0,58.0,5.0,83.0,38.8
11708118,71.0,male,20,193.0,86.0,20.0,92.0,40.3
12966987,79.0,female,72,164.0,65.0,12.0,104.0,40.1
17342115,85.0,female,66,166.0,65.0,14.0,100.0,40.5
19206465,64.0,female,20,168.0,60.0,13.0,96.0,40.0
19746684,16.0,female,25,171.0,64.0,4.0,86.0,38.9
11071429,61.0,male,53,187.0,89.0,10.0,98.0,39.7
15340295,4.0,female,33,154.0,58.0,1.0,87.0,37.8
19816357,24.0,male,60,194.0,93.0,5.0,87.0,39.1
17044002,88.0,male,23,194.0,87.0,18.0,100.0,40.5
18182811,153.0,male,41,187.0,93.0,23.0,105.0,40.9
15119296,12.0,female,20,176.0,68.0,3.0,90.0,38.5
15767856,26.0,female,42,165.0,60.0,7.0,81.0,39.3
13977505,20.0,female,31,151.0,49.0,5.0,84.0,38.8
19614404,8.0,female,61,158.0,62.0,2.0,79.0,38.2
16251651,147.0,female,59,164.0,61.0,22.0,106.0,40.7
14421260,63.0,male,42,197.0,97.0,12.0,95.0,40.0
17271551,66.0,male,24,189.0,82.0,15.0,97.0,40.0
10650922,216.0,female,58,174.0,69.0,28.0,117.0,40.8
10561596,51.0,female,79,160.0,63.0,8.0,100.0,39.6
16144515,73.0,male,72,193.0,103.0,13.0,87.0,39.9
13678213,153.0,male,23,201.0,101.0,27.0,103.0,40.9
15150878,21.0,female,25,167.0,60.0,5.0,88.0,39.0
19108636,39.0,female,48,147.0,54.0,9.0,85.0,39.8
18161873,137.0,female,73,157.0,64.0,20.0,106.0,40.4
12398290,130.0,female,20,174.0,77.0,21.0,110.0,40.7
14919629,57.0,female,53,178.0,77.0,11.0,95.0,39.9
14767639,56.0,female,77,161.0,65.0,11.0,89.0,39.9
19736768,43.0,male,39,193.0,100.0,8.0,96.0,39.6
13708815,191.0,female,43,157.0,60.0,28.0,110.0,40.9
13749310,87.0,male,51,172.0,72.0,14.0,102.0,40.5
16568926,17.0,male,36,181.0,79.0,5.0,87.0,39.4
12403382,200.0,male,54,190.0,98.0,25.0,109.0,40.5
19558663,37.0,male,53,175.0,75.0,7.0,95.0,39.9
13899986,57.0,female,26,176.0,68.0,13.0,91.0,40.0
12859596,140.0,female,33,175.0,67.0,25.0,101.0,41.1
18332679,39.0,male,70,176.0,83.0,6.0,96.0,39.2
10583671,157.0,female,37,170.0,71.0,26.0,105.0,40.9
10753894,88.0,male,34,196.0,103.0,17.0,96.0,40.4
13202100,6.0,male,22,187.0,89.0,4.0,78.0,39.1
11501754,73.0,female,27,161.0,58.0,16.0,91.0,40.3
13979151,46.0,male,20,182.0,83.0,14.0,91.0,40.2
18050793,40.0,female,78,150.0,54.0,8.0,87.0,39.6
14003382,99.0,female,33,161.0,57.0,18.0,99.0,40.5
16897657,14.0,male,25,180.0,79.0,4.0,92.0,38.8
15985342,26.0,female,60,168.0,64.0,6.0,84.0,39.4
13350367,68.0,female,20,153.0,48.0,14.0,94.0,40.2
14769275,88.0,male,48,195.0,94.0,14.0,100.0,40.1
10608177,34.0,female,49,174.0,75.0,7.0,93.0,39.2
14908200,190.0,male,49,188.0,85.0,25.0,110.0,40.5
11055225,90.0,male,68,184.0,91.0,16.0,90.0,40.1
17871155,140.0,male,47,206.0,109.0,21.0,101.0,40.5
17862213,24.0,male,40,190.0,97.0,7.0,83.0,39.5
10819698,91.0,male,39,179.0,79.0,18.0,97.0,40.0
10907643,152.0,female,36,176.0,74.0,27.0,102.0,40.8
15417553,102.0,male,31,167.0,67.0,21.0,100.0,40.4
11734159,105.0,female,26,147.0,54.0,18.0,103.0,40.1
11055192,133.0,male,26,183.0,85.0,22.0,107.0,40.4
12666260,197.0,male,39,198.0,99.0,27.0,109.0,40.8
12638658,142.0,female,28,154.0,60.0,25.0,102.0,40.7
11273741,30.0,male,48,185.0,82.0,8.0,85.0,39.3
10637238,185.0,female,45,165.0,64.0,30.0,104.0,40.5
10880425,58.0,male,41,187.0,91.0,13.0,91.0,40.2
16923223,91.0,male,24,174.0,75.0,20.0,99.0,40.3
17856212,44.0,male,52,187.0,87.0,9.0,91.0,39.7
11119002,104.0,female,79,191.0,87.0,18.0,98.0,40.1
13087325,8.0,male,35,164.0,68.0,4.0,79.0,38.8
17752300,96.0,female,58,165.0,62.0,16.0,100.0,40.3
17524995,151.0,male,41,181.0,82.0,23.0,106.0,40.5
18547454,61.0,male,58,191.0,97.0,16.0,80.0,40.3
18265751,141.0,male,40,189.0,91.0,25.0,99.0,40.6
15222950,24.0,male,27,194.0,90.0,7.0,89.0,39.5
14192326,31.0,male,20,192.0,89.0,10.0,89.0,39.6
13209388,166.0,female,73,173.0,77.0,26.0,103.0,40.8
18894201,67.0,male,56,188.0,94.0,12.0,93.0,39.9
14194141,71.0,male,21,185.0,84.0,15.0,100.0,40.0
12737617,48.0,male,71,189.0,97.0,9.0,86.0,39.9
15575506,60.0,female,22,172.0,67.0,14.0,91.0,40.7
18206117,106.0,female,26,169.0,67.0,21.0,97.0,40.4
14351379,29.0,male,22,163.0,65.0,9.0,92.0,40.0
18463742,50.0,female,71,159.0,64.0,11.0,85.0,39.7
17554867,230.0,male,55,205.0,114.0,26.0,112.0,40.4
18900736,186.0,male,26,188.0,91.0,28.0,110.0,40.7
13251563,157.0,female,35,191.0,83.0,26.0,107.0,40.6
14666378,154.0,female,64,172.0,70.0,24.0,104.0,40.5
17049463,47.0,male,54,177.0,80.0,10.0,90.0,39.9
16646421,201.0,male,28,178.0,82.0,30.0,111.0,41.0
17486297,176.0,male,22,185.0,80.0,27.0,112.0,40.7
18867069,183.0,female,47,152.0,55.0,28.0,106.0,40.8
13417310,21.0,male,38,175.0,79.0,7.0,84.0,39.5
13774538,100.0,male,77,191.0,93.0,16.0,91.0,40.3
14814005,142.0,female,24,158.0,56.0,26.0,100.0,40.9
15443240,227.0,male,43,177.0,73.0,29.0,115.0,40.6
19274927,137.0,female,74,163.0,65.0,22.0,100.0,40.5
13528098,176.0,male,58,194.0,95.0,23.0,106.0,40.5
14172132,145.0,male,49,187.0,89.0,24.0,99.0,40.7
17309570,91.0,male,47,178.0,77.0,19.0,93.0,40.4
14930451,161.0,female,23,157.0,53.0,25.0,109.0,40.5
13420481,152.0,male,28,187.0,95.0,27.0,102.0,40.8
18011309,110.0,female,51,164.0,66.0,19.0,100.0,40.2
17352439,173.0,female,32,168.0,62.0,28.0,106.0,40.8
13001874,35.0,female,25,158.0,56.0,9.0,85.0,39.5
15424186,76.0,female,31,152.0,54.0,16.0,92.0,39.8
12027095,88.0,female,44,167.0,69.0,15.0,102.0,40.3
11077516,28.0,female,33,160.0,53.0,7.0,84.0,39.3
16500974,13.0,female,60,164.0,66.0,3.0,85.0,38.5
18764725,95.0,female,42,157.0,56.0,18.0,95.0,40.5
14772404,98.0,female,26,167.0,65.0,19.0,98.0,40.6
12765990,40.0,male,51,183.0,81.0,10.0,86.0,39.9
19669217,133.0,male,74,183.0,91.0,19.0,97.0,40.7
13029586,93.0,female,23,146.0,45.0,18.0,96.0,40.2
17679036,129.0,male,20,178.0,80.0,24.0,105.0,40.3
12593779,108.0,female,30,171.0,65.0,19.0,102.0,40.7
13283070,113.0,male,22,191.0,85.0,27.0,96.0,40.9
18109896,135.0,male,49,185.0,93.0,22.0,99.0,40.5
19860781,15.0,female,28,171.0,68.0,4.0,85.0,39.0
10619429,47.0,female,30,167.0,64.0,11.0,89.0,39.9
15734987,43.0,male,66,197.0,101.0,8.0,87.0,39.6
17413542,226.0,male,60,170.0,71.0,30.0,108.0,40.8
12123004,34.0,female,44,174.0,67.0,8.0,87.0,39.9
11888103,37.0,male,22,196.0,98.0,10.0,91.0,40.3
10928008,106.0,female,23,158.0,55.0,16.0,111.0,40.6
11123306,114.0,female,28,164.0,68.0,20.0,103.0,40.3
13979985,84.0,male,28,191.0,93.0,17.0,98.0,40.2
13627118,33.0,female,46,147.0,50.0,8.0,83.0,39.4
11224313,111.0,female,43,151.0,52.0,18.0,103.0,40.6
12625925,8.0,female,23,146.0,53.0,2.0,84.0,37.8
16582556,124.0,male,33,183.0,87.0,23.0,100.0,41.3
16556201,25.0,female,45,167.0,70.0,6.0,86.0,39.3
17188766,150.0,female,40,177.0,74.0,29.0,97.0,41.0
10503067,48.0,female,54,167.0,71.0,9.0,96.0,39.4
12841523,177.0,female,20,167.0,66.0,25.0,117.0,40.8
12988610,68.0,female,28,165.0,58.0,17.0,86.0,40.2
17401412,3.0,male,28,184.0,79.0,1.0,86.0,37.6
16072528,12.0,male,70,169.0,77.0,3.0,80.0,38.7
18322780,128.0,male,24,170.0,70.0,29.0,99.0,41.2
12793069,166.0,male,41,183.0,85.0,29.0,100.0,41.0
17167492,42.0,female,68,172.0,74.0,8.0,93.0,39.7
12062720,16.0,male,25,184.0,84.0,7.0,82.0,39.3
10399233,23.0,female,24,161.0,55.0,6.0,84.0,39.2
16971500,42.0,male,21,162.0,67.0,12.0,94.0,40.1
18669158,77.0,female,57,175.0,74.0,15.0,94.0,40.4
10866924,76.0,female,65,165.0,65.0,14.0,94.0,39.9
15686110,220.0,male,56,205.0,108.0,28.0,106.0,40.6
11000726,99.0,female,40,166.0,63.0,15.0,109.0,40.2
11217124,70.0,female,44,180.0,74.0,13.0,98.0,39.9
14417073,107.0,female,25,156.0,60.0,19.0,102.0,40.2
19992277,119.0,female,76,157.0,56.0,20.0,96.0,40.3
16957159,32.0,male,54,167.0,69.0,8.0,87.0,39.8
13818456,48.0,male,20,196.0,92.0,15.0,89.0,40.3
18435092,2.0,male,27,185.0,80.0,1.0,80.0,37.9
10150474,85.0,female,22,167.0,59.0,16.0,99.0,40.2
12692879,210.0,male,46,195.0,96.0,29.0,107.0,40.6
18234821,18.0,female,28,163.0,57.0,4.0,91.0,38.8
17913021,87.0,female,23,198.0,82.0,17.0,100.0,40.4
16442004,88.0,female,27,167.0,63.0,15.0,104.0,40.2
16087348,146.0,female,68,173.0,67.0,24.0,100.0,40.5
12876943,192.0,female,64,155.0,55.0,25.0,114.0,40.8
11054957,124.0,female,78,159.0,53.0,18.0,104.0,40.1
19922090,44.0,male,37,191.0,90.0,9.0,95.0,39.4
13344956,164.0,female,22,147.0,49.0,27.0,105.0,40.7
19564694,42.0,female,48,180.0,71.0,10.0,86.0,40.0
10240334,177.0,female,27,166.0,59.0,28.0,108.0,41.0
14516093,133.0,female,54,162.0,57.0,24.0,96.0,40.7
10388146,58.0,female,30,152.0,60.0,11.0,98.0,39.7
19750346,31.0,female,41,163.0,57.0,7.0,87.0,38.9
14260739,187.0,male,26,187.0,83.0,29.0,110.0,41.0
17857365,119.0,female,29,165.0,62.0,21.0,102.0,40.5
19738322,13.0,male,42,179.0,83.0,4.0,83.0,39.0
13578793,108.0,female,58,163.0,61.0,19.0,97.0,40.4
13086099,25.0,male,43,180.0,84.0,6.0,89.0,39.2
15305860,204.0,female,30,163.0,60.0,30.0,112.0,41.2
16299661,12.0,male,20,172.0,76.0,6.0,83.0,39.4
11346415,134.0,female,24,179.0,76.0,20.0,114.0,40.3
13846186,79.0,female,50,149.0,55.0,13.0,101.0,40.4
19452062,124.0,male,44,196.0,102.0,17.0,107.0,40.4
17152651,9.0,male,36,185.0,91.0,2.0,91.0,38.1
17893740,98.0,male,27,188.0,93.0,20.0,98.0,40.9
13582524,49.0,female,25,171.0,70.0,11.0,92.0,40.0
19723732,5.0,male,26,183.0,86.0,2.0,82.0,38.0
17784068,18.0,female,30,169.0,63.0,5.0,83.0,38.8
14144731,105.0,male,48,187.0,94.0,19.0,95.0,40.3
13379618,42.0,male,31,180.0,76.0,11.0,92.0,40.2
10987174,104.0,female,33,174.0,72.0,20.0,98.0,40.6
16566394,85.0,female,27,159.0,61.0,17.0,96.0,40.5
12492248,10.0,male,28,180.0,78.0,5.0,80.0,38.9
12809258,57.0,male,72,188.0,91.0,12.0,83.0,40.2
19347616,181.0,female,25,157.0,56.0,28.0,109.0,41.2
14486931,105.0,male,20,199.0,105.0,21.0,99.0,40.5
10730556,51.0,female,23,153.0,51.0,9.0,101.0,39.5
10372349,132.0,male,58,193.0,95.0,20.0,99.0,40.3
18099699,74.0,male,32,181.0,76.0,15.0,99.0,40.6
19653903,180.0,female,57,167.0,65.0,27.0,107.0,41.1
13724595,122.0,female,37,170.0,64.0,20.0,105.0,40.3
12188573,79.0,male,39,184.0,88.0,17.0,93.0,40.4
14943892,65.0,female,20,160.0,58.0,15.0,90.0,40.3
17164355,21.0,female,23,177.0,65.0,5.0,89.0,38.7
18281150,1.0,male,20,182.0,81.0,1.0,75.0,37.5
16942721,149.0,male,21,186.0,89.0,26.0,106.0,40.7
13556436,87.0,female,26,163.0,61.0,17.0,97.0,40.2
11229506,197.0,male,31,203.0,111.0,27.0,110.0,41.1
12962024,17.0,female,27,133.0,38.0,4.0,86.0,39.1
15673228,255.0,male,61,185.0,92.0,30.0,111.0,41.1
10381933,146.0,male,52,180.0,77.0,20.0,108.0,40.2
18300732,12.0,female,23,170.0,67.0,3.0,88.0,38.3
17714009,34.0,female,22,166.0,58.0,8.0,89.0,39.6
15226648,7.0,female,54,163.0,67.0,2.0,80.0,38.2
10100218,160.0,female,57,170.0,72.0,26.0,103.0,40.3
16089239,23.0,female,45,171.0,66.0,6.0,82.0,39.2
13246062,69.0,male,29,187.0,82.0,15.0,97.0,40.1
18242911,59.0,female,32,162.0,63.0,14.0,88.0,39.9
10736495,74.0,male,68,179.0,85.0,13.0,91.0,40.0
15671103,168.0,female,32,163.0,63.0,26.0,109.0,40.7
15133209,19.0,male,55,185.0,92.0,6.0,78.0,39.3
19427819,169.0,male,37,192.0,97.0,27.0,103.0,40.7
17385529,5.0,male,60,207.0,114.0,1.0,87.0,37.7
12954041,124.0,female,68,162.0,67.0,21.0,98.0,40.3
16927530,101.0,female,72,170.0,75.0,18.0,96.0,40.5
16739816,121.0,female,46,177.0,77.0,21.0,102.0,40.6
11057744,75.0,male,45,184.0,91.0,16.0,91.0,40.2
15506395,174.0,female,52,165.0,61.0,27.0,105.0,40.6
19311868,141.0,female,24,175.0,67.0,25.0,103.0,40.5
18719613,160.0,male,62,182.0,84.0,21.0,106.0,40.5
19645651,113.0,female,33,155.0,54.0,20.0,100.0,40.5
11093186,73.0,female,72,162.0,61.0,13.0,94.0,40.0
18506699,22.0,female,28,151.0,56.0,6.0,82.0,39.2
16909168,85.0,female,52,154.0,61.0,18.0,89.0,40.3
12917470,26.0,female,40,171.0,65.0,6.0,88.0,39.1
18142551,31.0,male,21,166.0,67.0,12.0,88.0,39.6
14346689,17.0,male,67,180.0,81.0,4.0,82.0,39.0
16601846,145.0,male,35,180.0,84.0,23.0,106.0,40.6
12130884,151.0,female,40,171.0,70.0,24.0,107.0,40.7
17807335,28.0,male,57,173.0,72.0,6.0,90.0,39.3
18190007,101.0,female,28,154.0,52.0,18.0,100.0,40.5
10872583,27.0,female,20,161.0,65.0,6.0,92.0,39.3
15300491,149.0,female,36,166.0,68.0,26.0,102.0,40.4
18992142,145.0,male,36,176.0,83.0,26.0,101.0,40.8
10617898,86.0,male,20,178.0,81.0,20.0,98.0,40.5
11502992,154.0,female,26,150.0,56.0,25.0,106.0,40.4
19246762,72.0,male,46,168.0,72.0,18.0,89.0,40.4
16564141,189.0,male,41,186.0,89.0,27.0,108.0,41.0
18208490,192.0,female,66,153.0,55.0,26.0,111.0,40.7
15452606,204.0,male,27,197.0,100.0,29.0,111.0,40.9
19143835,54.0,female,34,167.0,64.0,10.0,99.0,39.6
17968072,62.0,female,25,165.0,66.0,11.0,103.0,40.2
11850270,63.0,female,73,165.0,64.0,12.0,91.0,39.9
